num_nodes,name
36,extr_bnx2x_link_bnx2x_848xx_cmn_config_init.yaml
43,extr_bnx2x_link_bnx2x_848xx_read_status.yaml
22,extr_bnx2x_link_bnx2x_emac_enable.yaml
21,extr_bnx2x_link_bnx2x_umac_enable.yaml
39,extr_bnx2x_main_bnx2x_link_settings_supported.yaml
38,extr_bnxt_tc_bnxt_hwrm_cfa_flow_alloc.yaml
32,extr_bnxt_tc_bnxt_tc_parse_flow.yaml
14,extr_bnxt_txrx_bnxt_pkt_get_tpa.yaml
88,extr_bond_netlink_bond_fill_info.yaml
50,extr_book3s_64_mmu_radix_kvmppc_book3s_instantiate_page.yaml
32,extr_book3s_hv_kvmhv_p9_guest_entry.yaml
39,extr_book3s_hv_kvmppc_vcore_blocked.yaml
32,extr_book3s_hv_tm_builtin_kvmhv_p9_tm_emulation_early.yaml
61,extr_boot_getrootmount.yaml
9,extr_bootp_subr_bootpc_compose_query.yaml
46,extr_bpf_jit_comp_bpf_int_jit_compile.yaml
158,extr_b_print_fmtfp.yaml
96,extr_breakpoint_insert_bp_location.yaml
28,extr_brec_hfs_bnode_split.yaml
32,extr_br_stp_bpdu_br_stp_rcv.yaml
135,extr_bsdiff_main.yaml
50,extr_btc_dpm_btc_dpm_enable.yaml
71,extr_btree_checkTreePage.yaml
28,extr_btree_rebuildPage.yaml
20,extr_bttv-driver_bttv_s_fbuf.yaml
29,extr_bttv-driver_limit_scaled_size_lock.yaml
24,extr_bttv-risc_bttv_buffer_activate_video.yaml
34,extr_bu21013_ts_bu21013_init_chip.yaml
52,extr_build_ubi_attach_mtd_dev.yaml
57,extr_builtins_get_memory_rtx.yaml
78,extr_bundle_bundle_ReceiveDatalink.yaml
45,extr_bw-qcam_qcam_do_ioctl.yaml
11,extr_bxe_bxe_get_shmem_info.yaml
86,extr_bxe_bxe_init_hw_common.yaml
50,extr_bxe_bxe_interrupt_alloc.yaml
37,extr_bxe_elink_elink_848xx_set_link_led.yaml
8,extr_bxe_stats_bxe_afex_collect_stats.yaml
23,extr_bxe_stats_bxe_stats_init.yaml
67,extr_bzlib_unRLE_obuf_to_output_FAST.yaml
54,extr_c6xdigio_C6X_encInput.yaml
42,extr_cached_data_create_rep_state_body.yaml
1,extr_caching_svn_fs_x__initialize_caches.yaml
40,extr_cafe_nand_cafe_nand_read_page.yaml
22,extr_cagg_zfAggInit.yaml
122,extr_camcontrol_atacapprint.yaml
86,extr_camcontrol_scsiformat.yaml
1,extr_camellia_camellia_decrypt128.yaml
17,extr_camellia_camellia_do_encrypt.yaml
1,extr_camellia_camellia_encrypt128.yaml
11,extr_cam_rtl_cam_program_entry.yaml
12,extr_camss-csiphy-3ph-1-0_csiphy_lanes_enable.yaml
26,extr_camss-vfe_vfe_isr_wm_done.yaml
55,extr_cap11xx_cap11xx_i2c_probe.yaml
43,extr_cap_ioctls_limit_main.yaml
44,extr_cassini_cas_get_link_ksettings.yaml
80,extr_cassini_cas_init_one.yaml
1,extr_cast5_key_schedule.yaml
55,extr_cb_pcidas_cb_pcidas_ao_cmdtest.yaml
18,extr_ccm128_CRYPTO_ccm128_aad.yaml
35,extr_ccm_br_ccm_run.yaml
74,extr_ccp_ccp_newsession.yaml
64,extr_cdc_ncm_cdc_ncm_bind_common.yaml
130,extr_cdcontrol_play.yaml
288,extr_c-decl_declspecs_add_type.yaml
117,extr_c-decl_finish_declspecs.yaml
77,extr_ceph_common_ceph_parse_options.yaml
32,extr_cerr-sb1_extract_dc.yaml
40,extr_cfb_enc_DES_cfb_encrypt.yaml
36,extr_cfg80211_ath6kl_get_station.yaml
47,extr_cfg80211_brcmf_cfg80211_attach.yaml
47,extr_cfg80211_mwifiex_cfg80211_scan.yaml
62,extr_changesetfuzz_fuzzDoOneFuzz.yaml
48,extr_channel_chn_syncstate.yaml
37,extr_channel_mgmt_vmbus_prep_negotiate_resp.yaml
34,extr_cheat_manager_cheat_manager_add_matches.yaml
26,extr_ci_dpm_ci_parse_power_table.yaml
8,extr_ci_dpm_ci_thermal_setup_fan_table.yaml
33,extr_cik_cik_cp_gfx_load_microcode.yaml
32,extr_cik_cik_gpu_init.yaml
53,extr_cik_cik_init.yaml
48,extr_cik_cik_pcie_gen3_enable.yaml
64,extr_cik_cik_startup.yaml
28,extr_cirrus_cirrus_mode_set.yaml
41,extr_cirrusfb_cirrusfb_check_var.yaml
10,extr_ci_smumgr_ci_initialize_mc_reg_table.yaml
35,extr_ck_ht_ck_ht_set_spmc.yaml
38,extr_classic_classic_ctrl_handshake.yaml
1,extr_class_mrb_init_class.yaml
67,extr_claw_claw_irq_handler.yaml
80,extr_click_route_click.yaml
62,extr_cli-decode_lookup_cmd_1.yaml
58,extr_cli-decode_lookup_cmd.yaml
48,extr_closure_closureBestIndex.yaml
37,extr_closure_closureFilter.yaml
62,extr_cmdline_bsdcat_getopt.yaml
60,extr_cmdline_cpio_getopt.yaml
38,extr_cmd_mlx4_cmd_wait.yaml
27,extr_cmd_wl12xx_cmd_role_start_ap.yaml
20,extr_cmmap_zfApSendBeacon.yaml
70,extr_cmmsta_zfInfraFindAPToConnect.yaml
21,extr_cmmsta_zfStaSendBeacon.yaml
25,extr_cn23xx_pf_device_cn23xx_dump_pf_initialized_regs.yaml
17,extr_cnic_cnic_bnx2x_connect.yaml
4,extr_cnic_cnic_bnx2x_iscsi_init1.yaml
26,extr_codec-v4l2-fwht_prepare_raw_frame.yaml
67,extr_codegen_lambda_body.yaml
110,extr_col_main.yaml
40,extr_color_gamma_mod_color_calculate_curve.yaml
35,extr_com20020-pci_com20020pci_probe.yaml
96,extr_combine_known_cond.yaml
36,extr_comedi_fops_do_subdinfo_ioctl.yaml
35,extr_commands_qtnf_cmd_send_connect.yaml
26,extr_commit_open_root.yaml
52,extr_commit_util_fixup_commit_error.yaml
61,extr_compat_ifaddrs_interpretAddr.yaml
35,extr_compress_ZSTD_insertBtAndFindBestMatch.yaml
62,extr_cond_Cond_Eval.yaml
4,extr_config_file_config_delete.yaml
93,extr_config_usb_parse_configuration.yaml
185,extr_conflex_intern.yaml
115,extr_conmakehash_main.yaml
47,extr_connect_CIFSTCon.yaml
32,extr_connection___rds_conn_create.yaml
40,extr_console___console_write.yaml
39,extr_core3_xmain.yaml
65,extr_core_add_regulator_attributes.yaml
42,extr_core-fsl-emb_fsl_emb_pmu_event_init.yaml
31,extr_core_nvme_alloc_ns.yaml
112,extr_core_rtl_op_bss_info_changed.yaml
46,extr_core_venus_probe.yaml
48,extr_core_wiphy_verify_combinations.yaml
39,extr_cpia2_usb_submit_urbs.yaml
51,extr_cpio_mode_out.yaml
30,extr_cq_mlx4_ib_resize_cq.yaml
39,extr_crypt-des_crypt_des.yaml
120,extr_cryptsetup_parse_one_option.yaml
41,extr_cs4281_snd_cs4281_mode.yaml
61,extr_cse_count_reg_usage.yaml
69,extr_cse_record_jump_cond.yaml
35,extr_csr_read_regs.yaml
44,extr_ctau_ct_reinit_chan.yaml
66,extr_ctddk_ct_e1timer_interrupt.yaml
43,extr_ctddk_ct_g703_timer.yaml
126,extr_ctf_create_ctf_add_type.yaml
24,extr_ctl_ctl_write_same.yaml
39,extr_ctl_frontend_ioctl_ctl_ioctl_do_datamove.yaml
36,extr_ctree_btrfs_del_items.yaml
31,extr_ctree_btrfs_search_old_slot.yaml
38,extr_ctr_input_ctr_input_state.yaml
51,extr_ctr_joypad_ctr_joypad_poll.yaml
40,extr_ctrl_iface_unix_wpas_global_ctrl_iface_open_sock.yaml
34,extr_ctrl_iface_wpa_supplicant_ie_txt.yaml
43,extr_ctxnv40_nv40_graph_construct_state3d.yaml
52,extr_ctxnv40_nv40_gr_construct_state3d_2.yaml
239,extr_ctxnv50_nv50_gr_construct_mmio.yaml
34,extr_ctxrx_zfAddFragToDefragList.yaml
1,extr_curve25519_fe_mul.yaml
1,extr_curve25519_fe_sq.yaml
80,extr_cut_f_cut.yaml
46,extr_cvmx-bootmem_cvmx_bootmem_phy_alloc.yaml
95,extr_cvt_cp_convert_to_pointer.yaml
21,extr_cwep_zfWEPEncrypt.yaml
42,extr_cx231xx-avcore_cx231xx_afe_update_power_control.yaml
43,extr_cx25821-video_cx25821_video_register.yaml
37,extr_cx25840-core_cx25840_set_fmt.yaml
54,extr_cx25840-vbi_cx25840_s_sliced_fmt.yaml
38,extr_cx88-core_cx88_set_tvnorm.yaml
187,extr_cxd2880_tnrdmd_cxd2880_tnrdmd_set_cfg.yaml
81,extr_cxddk_cx_receive_interrupt.yaml
29,extr_cxgb4_dcb_cxgb4_dcb_handle_fw_update.yaml
29,extr_cxgb4_debugfs_tid_info_show.yaml
24,extr_cxgbit_cm_cxgbit_offload_init.yaml
47,extr_cxgb_sge_t3_sge_alloc_qset.yaml
82,extr_cyapa_gen5_cyapa_gen5_read_idac_data.yaml
35,extr_cy_cyinput.yaml
29,extr_d3d9_d3d9_set_menu_texture_frame.yaml
74,extr_daemon_saver_daemon_saver.yaml
33,extr_dasd_eckd_dasd_eckd_read_conf.yaml
25,extr_dasd_eckd_fill_LRE_data.yaml
88,extr_date_parseModifier.yaml
29,extr_db9_db9_saturn_report.yaml
15,extr_dbconvert_acpi_db_dump_pld_buffer.yaml
38,extr_dbdisply_AcpiDbDisplayGpes.yaml
37,extr_dbdma_au1xxx_dbdma_chan_alloc.yaml
71,extr_dbdump_dump_callback.yaml
37,extr_dc_copy_stream_update_to_stream.yaml
49,extr_dce100_resource_construct.yaml
51,extr_dce120_resource_destruct.yaml
51,extr_dce80_resource_dce80_construct.yaml
51,extr_dce80_resource_dce83_construct.yaml
26,extr_dce_audio_dce_aud_az_configure.yaml
41,extr_dce_v10_0_dce_v10_0_crtc_do_set_base.yaml
29,extr_dce_v10_0_dce_v10_0_program_watermarks.yaml
60,extr_dcn10_cm_common_cm_helper_convert_to_custom_float.yaml
47,extr_dcn10_dpp_dscl_dpp1_dscl_set_scl_filter.yaml
15,extr_dcn10_hubp_hubp1_read_state_common.yaml
55,extr_dcn10_resource_destruct.yaml
1,extr_dcn20_dpp_cm_dpp20_program_shaper_lutb_settings.yaml
30,extr_dcn20_hubp_hubp2_cursor_set_position.yaml
71,extr_dcn_calcs_dcn_find_normalized_clock_vdd_Level.yaml
37,extr_dc_tegra_plane_setup_blending_legacy.yaml
39,extr_debug_ath9k_debug_sync_cause.yaml
122,extr_debug_debug_write_type.yaml
1,extr_debugfs_wl18xx_debugfs_add_files.yaml
41,extr_deflate_deflate_rle.yaml
78,extr_delete_del.yaml
23,extr_delta-ipc_delta_ipc_open.yaml
57,extr_..depsibxmibxm_channel_tick.yaml
5,extr_des_generic_des_ekey.yaml
61,extr_dev_dev_ifsioc.yaml
17,extr_device_status_ccw_device_accumulate_esw.yaml
23,extr_dev_rtl8180_tx.yaml
8,extr_dev_rtl8187b_init_hw.yaml
4,extr_dev_rtl8187_init_hw.yaml
62,extr_dgfirmware_main.yaml
39,extr_dib3000mc_dib3000mc_set_channel_cfg.yaml
34,extr_dib7000p_dib7000p_spur_protect.yaml
47,extr_diff3_svn_diff__resolve_conflict.yaml
52,extr_diff_editor_svn_wc__diff_base_working_diff.yaml
61,extr_diffreg_fetch.yaml
73,extr_digital_dep_digital_in_recv_dep_res.yaml
23,extr_dir_fat_add_new_entries.yaml
45,extr_dir_leaf_dealloc.yaml
77,extr_dir_ocfs2_expand_inline_dir.yaml
49,extr_dir_reiserfs_readdir_dentry.yaml
60,extr_dispc_dispc_save_context.yaml
88,extr_display_mode_vba_20_CalculatePrefetchSchedule.yaml
27,extr_dm644x_ccdc_ccdc_config_raw.yaml
1,extr_dm644x_ccdc_ccdc_save_context.yaml
8,extr_dmacHw_extra_DisplayRegisterContents.yaml
29,extr_dm_alloc_dev.yaml
101,extr_dm_dm_txpower_track_cb_therm.yaml
36,extr_dme1737_dme1737_init_device.yaml
72,extr_dm-integrity_block_bitmap_op.yaml
95,extr_dm-raid_raid_status.yaml
85,extr_dm-raid_rs_check_takeover.yaml
53,extr_dm_rtl8723be_dm_dynamic_atc_switch.yaml
21,extr_dm_rtl8821ae_dm_check_edca_turbo.yaml
70,extr_d_net_TryRunTics.yaml
69,extr_dn_route_dn_route_input_slow.yaml
36,extr_domain_apparmor_bprm_set_creds.yaml
47,extr_domain_tomoyo_environ.yaml
30,extr_dpaux_tegra_dpaux_probe.yaml
41,extr_dpp_dpp_process_signed_connector.yaml
80,extr_drbd_state_is_valid_state.yaml
91,extr_drbd_state_sanitize_state.yaml
29,extr_driver_ndis_wpa_driver_ndis_get_associnfo.yaml
43,extr_driver_nl80211_capa_nl80211_set_vht_mode.yaml
68,extr_driver_nl80211_event_mlme_event_connect.yaml
31,extr_drm_dp_mst_topology_drm_dp_add_port.yaml
34,extr_drm_dsc_drm_dsc_compute_rc_parameters.yaml
8,extr_drm_fb_helper_drm_fb_helper_fill_var.yaml
20,extr_drm_modes_drm_mode_set_crtcinfo.yaml
208,extr_drxd_hard_DRX_Start.yaml
37,extr_drxj_ctrl_get_qam_sig_quality.yaml
28,extr_drxj_ctrl_sig_quality.yaml
66,extr_drxj_qam_flip_spec.yaml
32,extr_ds1_ds_init.yaml
48,extr_dsa_ossl_dsa_do_sign.yaml
49,extr_dsi_dsi_vm_calc_blanking.yaml
47,extr_dsl_scan_dsl_process_async_destroys.yaml
43,extr_dsopcode_acpi_ds_exec_end_control_op.yaml
44,extr_dsp_audio_dsp_audio_generate_volume_changes.yaml
74,extr_dsp___dsp_def_taskcb.yaml
55,extr_dt282x_dt282x_ai_cmdtest.yaml
27,extr_dt3155_dt3155_probe.yaml
19,extr_dt_cg_dt_cg_asgn_op.yaml
110,extr_dtc_main.yaml
65,extr_dt_consume_dt_print_llquantize.yaml
76,extr_dt_decl_dt_decl_type.yaml
17,extr_dt_dof_dof_add_probe.yaml
15,extr_dt_module_dt_module_load.yaml
52,extr_dt_printf_dt_printf_validate.yaml
41,extr_dt_program_dt_header_probe.yaml
54,extr_dtrace_dtrace_dof_actdesc.yaml
80,extr_dtrace_dtrace_dof_slurp.yaml
153,extr_dtrace_dtrace_json.yaml
77,extr_dtrace_dtrace_match_glob.yaml
106,extr_du_main.yaml
52,extr_dummyspichip_dummy_looptest.yaml
97,extr_dumpon_main.yaml
60,extr_dvb_ca_en50221_dvb_ca_en50221_parse_attributes.yaml
24,extr_dvb_demux_dvb_dmx_init.yaml
83,extr_dvd___dvd_statebusycb.yaml
26,extr_dw2102_dw2102_probe.yaml
67,extr_dw2gencfi_select_cie_for_fde.yaml
48,extr_dwarf2read_read_partial_die.yaml
171,extr_dwarf_dump_dwarf_get_OP_name.yaml
37,extr_dwc_hdmi_dwc_hdmi_phy_configure.yaml
34,extr_dwc_otg_dwc_otg_data_rx.yaml
37,extr_dwc_otg_dwc_otg_init.yaml
1,extr_dwc-xlgmac-hw_xlgmac_read_mmc_stats.yaml
9,extr_dw-mipi-dsi-rockchip_dw_mipi_dsi_phy_init.yaml
43,extr_e1000_80003es2lan_e1000_copper_link_setup_gg82563_80003es2lan.yaml
40,extr_e1000_ethtool_e1000_set_ringparam.yaml
51,extr_e1000_hw_e1000_copper_link_igp_setup.yaml
70,extr_e1000_hw_e1000_phy_force_speed_duplex.yaml
40,extr_e1000_ich8lan_e1000_disable_ulp_lpt_lp.yaml
92,extr_ea_hpfs_set_ea.yaml
48,extr_eap_aka_eap_aka_process_challenge.yaml
50,extr_eap_peap_eap_peap_phase2_request.yaml
39,extr_eap_server_psk_eap_psk_process_2.yaml
33,extr_eap_server_ttls_eap_ttls_process_phase2_mschapv2.yaml
43,extr_eap_sim_eap_sim_process_challenge.yaml
27,extr_eap_sim_eap_sim_process_reauthentication.yaml
43,extr_eap_teap_eap_teap_phase2_request.yaml
44,extr_ebt_ip6_ebt_ip6_mt.yaml
113,extr_ec_asn1_EC_GROUP_new_from_ecparameters.yaml
47,extr_ecoff_ecoff_link_add_archive_symbols.yaml
15,extr_ecore_l2_ecore_sp_vport_update.yaml
262,extr_ecore_mng_tlv_ecore_mfw_get_fcoe_tlv_value.yaml
51,extr_ecore_roce_ecore_roce_modify_qp.yaml
11,extr_ecore_roce_ecore_roce_sp_create_requester.yaml
88,extr_ecore_sp_ecore_queue_chk_transition.yaml
1,extr_ecp_nistp521_felem_mul.yaml
25,extr_ecp_nistputil_ec_GFp_nistp_points_make_affine_internal.yaml
22,extr_ecp_smpl_ec_GFp_simple_ladder_pre.yaml
62,extr_ecp_smpl_ec_GFp_simple_point_get_affine_coordinates.yaml
41,extr_ed.refresh_MakeLiteral.yaml
39,extr_eeprom_4k_ath9k_hw_4k_check_eeprom.yaml
28,extr_eeprom_4k_ath9k_hw_4k_set_txpower.yaml
39,extr_eeprom_9287_ath9k_hw_ar9287_check_eeprom.yaml
29,extr_ef10_efx_ef10_tx_init.yaml
78,extr_efipart_efipart_realstrategy.yaml
37,extr_ehci-dbgp_dbgp_external_startup.yaml
59,extr_ehci_ehci_xfer_setup.yaml
34,extr_ehci_fsl_fsl_ehci_attach.yaml
39,extr_ehci-sched_itd_complete.yaml
67,extr_elf32-arm_bfd_elf32_arm_vfp11_erratum_scan.yaml
40,extr_elf32-i386_elf_i386_adjust_dynamic_symbol.yaml
57,extr_elf32-ppc_ppc_elf_adjust_dynamic_symbol.yaml
67,extr_elf64-ppc_func_desc_adjust.yaml
39,extr_elf64-x86-64_elf64_x86_64_adjust_dynamic_symbol.yaml
